name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-07T21:00:00,-5.9,-11.2,-7.3,89.74,0.0,0.0,,0.0,1.56,25.2,13.0,190.0,1031.1,100.0,4.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-07T22:00:00,-5.8,-10.8,-6.6,94.11,0.0,0.0,snow,0.1,1.56,23.4,11.9,180.0,1030.7,100.0,3.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-07T23:00:00,-5.6,-10.7,-6.2,95.69,0.0,0.0,snow,0.1,1.56,23.0,12.2,180.0,1030.2,100.0,3.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T00:00:00,-5.2,-10.7,-6.0,94.31,0.0,0.0,snow,0.1,1.56,22.7,14.4,190.0,1029.6,100.0,3.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T01:00:00,-4.9,-10.1,-5.8,92.84,0.021,100.0,snow,0.0,1.55,22.0,13.7,190.0,1029.2,98.3,7.0,0.0,0.0,0.0,,"Snow, Overcast",snow,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T02:00:00,-4.2,-9.9,-5.8,88.66,0.008,100.0,snow,0.0,1.55,21.6,16.2,220.0,1028.7,96.2,10.0,0.0,0.0,0.0,,"Snow, Overcast",snow,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T03:00:00,-3.8,-8.8,-5.6,87.1,0.0,0.0,,0.0,1.55,20.5,13.7,250.0,1028.5,93.8,13.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T04:00:00,-3.3,-7.0,-5.0,87.61,0.0,0.0,,0.0,1.55,19.4,9.4,220.0,1028.5,95.9,11.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T05:00:00,-3.0,-6.3,-4.8,87.57,0.0,0.0,,0.0,1.55,19.4,7.9,240.0,1028.3,99.3,10.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T06:00:00,-3.8,-5.9,-4.8,92.81,0.0,0.0,,0.0,1.54,19.4,5.0,350.0,1028.7,98.6,6.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T07:00:00,-3.5,-3.5,-4.5,92.47,0.0,0.0,,0.0,1.54,18.4,2.5,280.0,1028.9,99.4,6.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T08:00:00,-3.4,-3.4,-4.6,91.64,0.004,100.0,snow,0.0,1.54,18.4,0.7,30.0,1029.2,96.9,3.0,0.0,0.0,0.0,,"Snow, Overcast",snow,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T09:00:00,-3.2,-3.2,-4.3,91.69,0.009,100.0,snow,0.0,1.53,16.6,2.2,50.0,1030.2,96.0,4.0,5.4,0.0,0.0,,"Snow, Overcast",snow,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T10:00:00,-2.8,-2.8,-4.0,91.15,0.0,0.0,,0.0,1.53,15.5,4.0,340.0,1030.5,94.7,4.0,47.5,0.2,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T11:00:00,-2.2,-2.2,-3.6,89.83,0.0,0.0,,0.0,1.53,14.4,1.4,330.0,1030.7,90.1,4.0,70.9,0.3,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T12:00:00,-1.0,-1.0,-2.9,87.09,0.0,0.0,,0.0,1.52,15.1,3.6,110.0,1030.8,95.5,5.0,111.0,0.4,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T13:00:00,-0.2,-0.2,-2.5,84.52,0.0,0.0,,0.0,1.52,16.2,4.0,80.0,1030.7,92.4,7.0,117.1,0.4,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T14:00:00,0.1,0.1,-2.1,85.26,0.0,0.0,,0.0,1.52,16.2,3.2,290.0,1030.8,98.6,7.0,82.8,0.3,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T15:00:00,0.5,0.5,-1.9,83.92,0.0,0.0,,0.0,1.51,16.2,4.3,180.0,1030.6,98.6,13.0,56.9,0.2,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T16:00:00,0.6,0.6,-1.7,84.56,0.0,0.0,,0.0,1.51,14.0,3.2,150.0,1030.9,94.2,14.0,26.9,0.1,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T17:00:00,-0.3,-2.3,-1.9,89.12,0.0,0.0,,0.0,1.5,11.5,5.8,180.0,1031.4,89.1,9.0,3.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T18:00:00,-0.9,-0.9,-2.0,92.05,0.0,0.0,,0.0,1.5,10.1,3.6,220.0,1031.7,91.8,7.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T19:00:00,-1.0,-1.0,-2.0,93.29,0.0,0.0,,0.0,1.5,8.6,1.8,310.0,1032.0,93.1,6.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T20:00:00,-0.8,-0.8,-1.7,93.62,0.0,0.0,,0.0,1.49,8.3,4.3,180.0,1032.1,91.0,6.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T21:00:00,-0.8,-0.8,-1.8,93.04,0.0,0.0,,0.0,1.49,7.2,3.2,180.0,1032.3,96.5,5.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T22:00:00,-0.9,-0.9,-1.8,94.16,0.0,0.0,,0.0,1.48,6.8,4.3,190.0,1032.3,99.3,5.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-08T23:00:00,-0.8,-2.6,-1.9,92.36,0.0,0.0,,0.0,1.48,7.2,5.4,180.0,1032.3,92.1,7.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T00:00:00,-0.6,-0.6,-1.8,91.6,0.0,0.0,,0.0,1.48,6.8,4.0,160.0,1031.8,98.3,6.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T01:00:00,-1.0,-3.2,-1.9,93.41,0.0,0.0,,0.0,1.47,7.6,6.1,180.0,1031.5,100.0,6.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T02:00:00,-0.8,-0.8,-2.0,91.7,0.0,0.0,,0.0,1.47,8.6,4.0,170.0,1031.4,96.6,5.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T03:00:00,-1.0,-1.0,-1.9,93.71,0.0,0.0,,0.0,1.47,9.0,0.7,170.0,1031.5,99.1,4.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T04:00:00,-1.2,-3.4,-2.0,94.14,0.0,0.0,,0.0,1.46,9.0,6.1,180.0,1031.2,95.3,4.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T05:00:00,-1.2,-1.2,-2.1,93.83,0.0,0.0,,0.0,1.46,8.6,2.9,100.0,1030.8,93.1,3.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-01-09T06:00:00,-1.4,-1.4,-2.1,94.73,0.0,0.0,,0.0,1.45,10.4,2.2,120.0,1030.5,94.5,4.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
